segid	original	translation	accuracy	fluency	tq	mean	scaled_tq	scaled_mean	da
RU_1_232_4_s6	We will continue working with our international partners to support the people of Ukraine as they choose their own future and develop their democracy and economy.	Мы будем продолжать работать с нашими международными партнерами, чтобы поддержать народ Украины, в то время как он выбирает свое будущее и развивает свою демократию и экономику.	96.15384615384615	92.30769230769228	88.46153846153847	94.23076923076924	93.58974358974359	93.58974358974359	
RU_1_170_15_s5	The experience of T.C. Williams teacher Gary Thomas, a West Point graduate who retired from the Army Corps of Engineers as a colonel, is emblematic of the problem.	Опыт учителя из школы имени Т.С. Уильямса Гэри Томаса, выпускника Вест-Пойнта и отставного полковника Инженерных войск США, символически отражает данную проблему.	92.85714285714286	100.0	92.85714285714286	96.42857142857143	94.21768707482994	94.21768707482994	
RU_1_121_10_s2	There appears to be no bounds to the sheer amount of information we publish about ourselves online.But it seems our daily desire to tell the world where we are or what we are doing is seriously compromising our home's security.	Кажется, нет предела огромному количеству информации, которую мы размещаем о себе в Интернете. Похоже, наше повседневное желание рассказать миру, где мы находимся, и чем мы заняты, на самом деле ставит под угрозу безопасность наших домов.	97.5	97.5	95.0	97.5	94.5238095238095	94.5238095238095	
RU_1_246_15_s2	In the 2012 presidential election, unmarried women accounted for nearly a quarter of all votes cast. Their votes went decisively to Barack Obama, by 36 percentage points.	Почти четверть всех голосов на выборах 2012-го года принадлежала женщинам, не состоявшим в браке. 36% голосов, отданных в том году в пользу избрания Барака Обамы на пост президента, принадлежало именно незамужним.	100.0	92.5925925925926	92.5925925925926	96.29629629629628	94.1798941798942	94.1798941798942	
RU_1_130_3_s11	As relations between the two countries improved, a commitment to limit nuclear arsenals emerged.	Отношения между двумя странами улучшились, вследствие чего появился ряд соглашений по вопросам ограничения в использовании ядерного оружия.	28.57142857142857	28.57142857142857	-35.714285714285715	32.14285714285714	75.85034013605444	75.85034013605444	
RU_1_241_6_s13	Indonesia's economy shrank by 14% last year, and output may fall by a further 4% this year.	Уровень экономики Индонезии снизился на 14% по сравнению с прошлым годом, и уровень выпуска продукции в этом году может упасть еще на 4% .	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	91.0
RU_1_239_1_s19	The elaboration of the Post-2015 development agenda and Sustainable Development Goals (SDGs) is coming to a critical point.	В 2015 году, разработка повестки дня в области развития и целей в области устойчивого развития подходит к критической точке.	44.444444444444436	94.44444444444444	38.888888888888886	69.44444444444444	86.50793650793652	86.50793650793652	
RU_1_268_1_s50	A friend described the photograph in my hand, and only then I could see the image depicted.	Другу нужно было сначала описать фотографию, которую я держал в руке, и только потом, я мог увидеть картинку.	41.17647058823529	100.0	41.17647058823529	70.58823529411767	86.83473389355743	86.83473389355743	
RU_1_271_18_s9	We begin in Florida, where teen Jake (Asa Butterfield) discovers his beloved grandfather Abe (Terence Stamp) has been killed by your average giant monster that has something to do with a scary white-eyed freak (Samuel L. Jackson).	Действие начинается во Флориде, где подросток Джейк (Эйса Баттерфилд) увидел, как на его любимого дедушку Эйба (Теренс Стэмп) напал гигантский монстр, каким-то образом связанный с жутким белоглазым антагонистом (Сэмюэл Л. Джексон).	100.0	97.29729729729729	97.29729729729729	98.64864864864865	94.85199485199486	94.85199485199486	86.0
RU_1_271_18_s2	"""Miss Peregrine's Home for Peculiar Children"" certainly brings back that youthful feeling."	"Несомненно, в ""Доме странных детей мисс Перегрин"" ты снова чувствуешь себя молодым."	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	79.6666666666667
RU_1_130_7_s1	by William Harris, Craig Freudenrich, Ph. D. and John Fuller	Авторы: Уильям Харрис, доктор наук Крейг Фриденрайх, Джон Фуллер.	0.0	100.0	0.0	50.0	80.95238095238095	80.95238095238095	
RU_1_130_12_s7	The threat of catastrophic destruction from The Bomb loomed over everyone and everything.	Применение бомб, несущих катастрофическое разрушение, угрожало всему живому.	100.0	84.61538461538461	84.61538461538461	92.30769230769228	93.04029304029305	93.04029304029305	83.0
RU_1_176_10_s29	Maybe most people satisfy their need for stories and ideas with TV and, to tell the truth, it was all I needed for ten years.	Возможно, большинство людей удовлетворяют свою потребность в историях и идеях, смотря телевизор, и по правде говоря, это было именно то, в чём я нуждался все эти десяти лет.	20.0	100.0	20.0	60.0	83.80952380952381	83.80952380952381	
RU_1_134_18_s4	To date the iPad has sold 121 million units - with an ongoing sales rate of nearly 20 million per quarter.	На данный момент, компания продала 121 миллион единиц IPad, с постоянным объемом продаж в 20 миллионов единиц в квартал.	100.0	52.38095238095239	52.38095238095239	76.19047619047619	88.43537414965988	88.43537414965988	
RU_1_268_6_s0	Isaac Lidsky What reality are you creating for yourself?	Исаак Лидский Какую реальность мы себе создаем?	100.0	-11.111111111111114	-11.111111111111114	44.444444444444436	79.36507936507937	79.36507936507937	
RU_1_175_2_s30	Too many Americans currently live in a climate of economic fear.	Слишком много американцев живёт сейчас в атмосфере экономического страха.	90.9090909090909	100.0	90.9090909090909	95.45454545454544	93.93939393939394	93.93939393939394	
RU_1_202_8_s0	Congratulations on the Cinematography Oscar for 'Gravity'.	"- Поздравляем с ""Оскаром"" за лучшую операторскую работу в фильме ""Гравитация""."	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	89.0
RU_1_270_4_s10	All Volac products are supported by our talented technical, marketing and sales teams, who aim to bring you timely husbandry and nutritional information to help improve performance on farm.	Вся продукция Волок поддерживается нашими талантливыми специалистами по продаже и техническому обслуживанию, целью которых является своевременная помощь в вопросе питания, чтобы улучшить производительность в хозяйстве.	100.0	96.55172413793105	96.55172413793105	98.27586206896551	94.74548440065682	94.74548440065682	
RU_1_265_6_s1	The dire prophecies of doom have not come true-yet. But the economy is slowing.	Мрачные прогнозы пока не сбылись, но экономика замедляется.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	89.3333333333333
RU_1_189_6_s8	In Europe, we are deepening and enlarging our Union and now we are happy to see Africa rising.	В Европе мы постоянно расширяем горизонты и усиливаем влияние Евросоюза, и сейчас мы рады наблюдать, как страны Африки приобретают все большее влияние на мировой арене.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	12345.0
RU_1_238_9_s12	These inequalities are more pronounced in regions such as the Middle East, North Africa and Asia.	Все эти неравенства особенно наглядны в таких регионах как Ближний Восток, Северная Африка и Азия.	100.0	37.5	37.5	68.75	86.30952380952381	86.30952380952381	95.6666666666667
RU_1_268_3_s35	It's about my vision.	Это о моем зрении.	100.0	-150.0	-150.0	-25.0	59.523809523809526	59.523809523809526	85.0
RU_1_174_6_s38	Even on what may look like purely technocratic issues, class and inequality end up shaping - and distorting - the debate.	Даже если это и выглядит так, то все равно возникают вопросы и обсуждения, которые проливают свет на истину.	95.23809523809523	100.0	95.23809523809523	97.61904761904762	94.55782312925173	94.55782312925173	
RU_1_126_1_s11	Clinton's identification of US interests with the success of democracy does not necessarily involve a crusade against 'the troublemakers'.	"Отождествление Клинтоном интересов США с успехом демократии необязательно требует крестового похода против ""нарушителей спокойствия""."	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	12345.0
RU_1_202_3_s17	We did some tests and came up with some ideas so we proceeded from there.	Мы проводили некоторые тесты, у нас возникали некоторые идеи, и мы начинали снимать.	93.33333333333331	100.0	93.33333333333331	96.66666666666666	94.2857142857143	94.28571428571428	
RU_1_241_10_s19	Today's writers might copy his approach, and start fretting that Brazil has left us on the verge of a serious banana.	Современные писатели могут последовать его примеру и начать беспокоить народ тем, что Бразилия находится на грани серьезного банана.	4.761904761904773	100.0	4.761904761904773	52.38095238095239	81.63265306122452	81.63265306122452	
RU_1_203_7_s25	What would your ideal working week look like?	Как вы представляете себе идеальную рабочую неделю?	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	97.0
RU_1_130_6_s20	Today's weapons could easily rival the destructive power of the bombs dropped on Japan.	Сегодняшнее оружие может легко конкурировать с разрушительной силой бомб, сброшенных на Японию.	100.0	28.57142857142857	28.57142857142857	64.28571428571428	85.03401360544218	85.03401360544218	
RU_1_188_8_s15	The crisis has substantially altered the dynamics of inequality and affected different sections of the population in different ways.	Кризис существенно изменил динамику социального неравенства и затронул разные слои населения по-разному.	94.73684210526315	100.0	94.73684210526315	97.36842105263159	94.48621553884712	94.48621553884712	
RU_1_130_13_s14	A series of treaties followed, with the latest going into effect in February 2011.	Затем последовала серия заключенных договоров, последний из которых был подписан в феврале 2011 года.	28.57142857142857	100.0	28.57142857142857	64.28571428571428	85.03401360544218	85.03401360544218	
RU_1_196_7_s23	Firstly, a look at those trying to maintain the status quo, and likely to lose the most.	Во-первых, посмотрите на тех, кто пытается сохранить свой статус-кво, и, в конечном счете, потеряет больше всего.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	84.3333333333333
RU_1_203_12_s11	The idea of working five days a week with two day weekends and a few weeks of annual holiday is just something people accept.	Люди уже смирились, что нужно работать пять дней в неделю с двумя выходными и уходить в отпуск лишь на несколько недель в год.	95.83333333333331	100.0	95.83333333333331	97.91666666666666	94.64285714285715	94.64285714285714	98.3333333333333
RU_1_238_10_s17	However, this situation is not merely a challenge in terms of justice.	Тем не менее, с точки зрения права, ситуация достаточно непростая.	8.333333333333343	100.0	8.333333333333343	54.16666666666667	82.14285714285717	82.14285714285717	82.6666666666667
RU_1_241_6_s14	In the Great Depression of the early 1930s America's output fell by 30%.	Во времена Великой Депрессии  начала 1930х годов американский рынок снизился на 30%.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	95.6666666666667
RU_1_240_9_s14	We've expended a good deal of effort over the past few years trying to encourage more diversity in teams at the top of organisations but have yet to see a real welcoming of challenge in most decision-making groups.	"В течение последних лет мы приложили огромные усилия, чтобы внести разнообразие в команды управляющих организаций, но нам предстоит еще многое сделать, чтобы преуспеть в ""развитии"" большинства правящих групп."	73.6842105263158	97.36842105263158	71.05263157894737	85.52631578947368	91.10275689223059	91.10275689223059	
RU_1_188_5_s12	Since 2008 there are 6,6 million more people living in poverty or social exclusion, for a total of 123 million people in 2012.	С 2008 количество людей, живущих за чертой бедности, увеличилось на 6,6 миллионов и к 2012 году достигло 123 миллионов человек.	100.0	100.0	104.34782608695652	102.17391304347828	95.8592132505176	95.8592132505176	
RU_1_130_12_s19	Nine countries can now deliver nuclear warheads on ballistic missiles.	Девять стран теперь могут установить на баллистические ракеты  ядерные боеголовки.	0.0	100.0	0.0	50.0	80.95238095238095	80.95238095238095	82.6666666666667
RU_1_329_10_s20	"Maybe the problem was not that they had given up on government, but that their hopes for it were so high they couldn't be contained by the narrow limits of the post-crash consensus on ""realism""."	Проблема, возможно, не в разочаровавшем их правительстве, а в том, что ожидания молодежи настолько высоки, что предлагаемые им варианты слишком ограничены и приземленны.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	90.6666666666667
RU_1_130_1_s4	The death and destruction wrought by these weapons was unprecedented and might have, in another world with another race of beings, ended the nuclear threat right then and there.	Это оружие впервые принесло смерть и разрушения в наш мир в таких масштабах, и, возможно, где-то в другом параллельном мире, с существами не похожими на нас, это могло всех вразумить и положить конец ядерной угрозе.	65.51724137931035	62.06896551724138	27.58620689655173	63.793103448275865	84.89326765188834	84.89326765188834	79.0
RU_1_268_5_s17	One: I graduated from Harvard at 19 with an honors degree in mathematics.	Факт номер один: Я закончил Гарвард в 19 лет со степенью бакалавра в области математики.	23.076923076923066	100.0	23.076923076923066	61.53846153846153	84.24908424908426	84.24908424908426	
RU_1_193_4_s8	"Artists and creators are central to this, but they need more public and private investment to promote an entrepreneurial mindset and reach audiences beyond national borders."""	Художники и прочие деятели творческой сферы вовлечены в это как никто другой. Но им нужна частная и общественная поддержка, чтобы проявить предпринимательскую активность и достичь признания вне пределов государственных границ.	-53.84615384615387	61.53846153846153	-92.30769230769232	3.8461538461538334	67.76556776556778	67.76556776556778	
RU_1_240_2_s5	Sadly, such a course of action seems highly unlikely while policymakers insist on sticking to their guns - even though objectively, policymaking in the eurozone to date must on any measure be considered failure on a grand scale.	К сожалению, такой план действий кажется весьма маловероятным, пока политики настаивают на своем. Но хотя объективно, на сегодняшний день идею выработки политического курса в еврозоне можно считать провальной.	71.05263157894737	100.0	71.05263157894737	85.52631578947368	91.10275689223059	91.10275689223059	
RU_1_172_20_s4	They compete in the season-opening Calgary World Cup this weekend.	В эти выходные они соревнуются на1 этапе Кубка мира в Калгари, Канаде, сезон открытия.	0.0	80.0	-10.000000000000012	40.0	79.52380952380953	78.09523809523809	68.6666666666667
RU_1_245_9_s9	"This means, contrary to exciting headlines like ""Brain function 'boosted for days after reading a novel,'"" that we don't really know whether these connectivity changes improve people's mental or emotional skills, nor whether other activities, such as chatting with friends, might have the same or similar effects."	"Поэтому воодушевляющие заголовки, которые гласили о том, что ""возможности человеческого мозга улучшатся за считанные дни после прочтения романа"", не имели под собой никакого научного обоснования. Ученые не знают, влияют ли эти изменения на улучшение личностных или каких-либо других навыков, так же как способно ли общение с людьми давать такой же или схожий эффект."	97.87234042553192	100.0	97.87234042553192	98.93617021276596	94.93414387031409	94.93414387031409	
RU_1_131_7_s2	Over billions of years, they developed perhaps the most efficient power supply in the world: photosynthesis, or the conversion of sunlight, carbon dioxide and water into usable fuel, emitting useful oxygen in the process.	За миллиард лет они разработали, пожалуй, самый эффективный источник энергии в мире - фотосинтез, процесс преобразования органических веществ из углекислого газа и воды на свету в топливо, пригодное для использования, с выделением полезного кислорода.	100.0	97.05882352941177	97.05882352941177	98.52941176470587	94.81792717086836	94.81792717086836	86.3333333333333
RU_1_193_3_s14	Creative Europe entered into force on 1 January and will run for the next seven years with a budget of nearly €1.5 billion, a 9% increase on the previous programmes.	"Программа ""Творческая Европа"" была утверждена 1 января и будет реализовываться в течение следующих 7 лет."	66.66666666666667	100.0	66.66666666666667	83.33333333333334	90.4761904761905	90.4761904761905	
RU_1_364_14_s9	And here's a strange thing. Working with the shockiest jocks at 2UE in Sydney during its heyday, I concluded that one of the most virulent forms of hatred was self-hatred.	Но удивительно даже не это, а то, что я узнал, работая на радиостанции 2UE в Сиднее. Самая опасная форма ненависти - это ненависть к самому себе, ведь она распространяется быстрее всего.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	94.0
RU_1_364_2_s45	I'm not talking carnal love but love advocated by that Middle-Eastern fanatic Jesus.	Я говорю не о плотской любви, а о любви, которую отстаивал тот фанатик Иисус.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	85.3333333333333
RU_1_123_1_s14	"This ""raises some ethical concerns about potential deception and threats to privacy ... existing regulation is insufficient in some respects,"" Buckingham said."	"""Такая ситуация поднимает  проблему потенциального обмана и угрозы частной жизни в рамках существующих правил уважения личности"", -утверждает Букингэм"	9.090909090909092	100.0	9.090909090909092	54.54545454545455	82.25108225108227	82.25108225108227	
RU_1_172_18_s8	Safety concerns were raised over the Vancouver 2010 Olympic sliding centre, located in the Canadian Whistler mountains, following the death of Georgia's luge athlete Nodar Kumaritashvili.	Вопросы по проблемы безопасности были подняты в санном олимпийском центре  Ванкувера 2010, расположенного в канадских горах Уистлер, причиной которых была смерть спортсмена по санкам из Грузии Нодара Кумариташвили.	57.69230769230769	15.384615384615385	11.538461538461547	36.53846153846154	82.60073260073261	77.10622710622712	86.3333333333333
RU_1_232_4_s11	* strengthening capacity to prevent conflict among and within states;	* укрепление потенциала страны для предотвращения конфликтов между странами и внутри государств;	100.0	90.0	90.0	95.0	93.8095238095238	93.8095238095238	
RU_1_364_8_s47	I'm not talking carnal love but love advocated by that Middle-Eastern fanatic Jesus.	Я не говорю о плотской любви, а о любви, которую проповедует этот Ближневосточный фанатик Иисус.	100.0	92.30769230769228	92.30769230769228	96.15384615384615	94.13919413919416	94.13919413919416	
RU_1_329_8_s13	"""Pitch to the pensioners"" had the status of a physical law of politics; like the weather, one could remark upon it and even complain about it, but to question it on ethical grounds was senseless."	Если за участие в голосованиях давали бы деньги, как минимум они бы просто пришли на подобное мероприятие.	42.85714285714286	100.0	42.85714285714286	71.42857142857143	87.07482993197279	87.07482993197279	63.3333333333333
RU_1_189_7_s11	In the past, in many of our summits and meetings it was to speak more about the challenges, the difficulties, the problems.	В прошлом, на многих наших саммитах и встречах, мы больше говорили о спорных моментах, трудностях и проблемах.	95.45454545454544	100.0	95.45454545454544	97.72727272727272	94.58874458874462	94.58874458874462	
RU_1_271_17_s7	"It just can't stop coming up with limitlessly peculiar stuff, much of which has a familiar odor: It's ""X-Men"" meets ""Alice in Wonderland"" meets ""Groundhog Day,"" plus there's a kind of Addams Family versus the Holocaust vibe - ""They're creepy, they're spikey, they're totally Third Reich-y."""	"Он просто не может перестать пестрить бесконечно странными вещами, многие из которых звучат знакомо: как если бы смешали ""Люди-Икс"", ""Алиса в Стране Чудес"" и ""День сурка"", плюсом это некая атмосфера противостояния Семейки Аддамс с Холокостом - ""Они странные, они жуткие, они совершенно Третье-рейховые."""	97.82608695652172	89.13043478260867	86.95652173913044	93.47826086956522	93.37474120082821	93.37474120082821	
RU_1_3_13_s4	And if your credit's good, no one asks to see the colour of your money indeed, if everyone were to demand immediate payment in cash, the world would literally go bust.	Если у вас хорошая кредитная история, никто не будет заставлять платить вас сразу. И действительно, если бы все требовали оплату наличными, мир бы обанкротился.	100.0	67.74193548387098	67.74193548387098	83.87096774193549	90.6298003072197	90.6298003072197	
RU_1_325_15_s15	Readings from Nilometers, ancient observatories on the Nile that tracked yearly water levels, confirmed reduced flooding during these times, depriving the Egyptians of their main food source.	Показания ниломеров, древних сооружений, с помощью которых можно наблюдать за изменением уровня воды, подтвердили, что во время извержений он значительно снижался, тем самым лишая египтян основного источника пищи.	96.29629629629628	100.0	96.29629629629628	98.14814814814815	94.70899470899471	94.70899470899471	
RU_1_268_1_s30	Now, did you struggle with number four, my blindness?	Так вот, вы боретесь с четвертым номером, со слепотой?	100.0	-133.33333333333334	-133.33333333333334	-16.66666666666667	61.904761904761905	61.904761904761905	
RU_1_271_5_s14	"In nonpeculiar movies, this kind of thing is known as ""setup."" Or Act 1. It usually takes 20 minutes."	"В стандартных фильмах это называется ""установка"". Или действие первое. Обычно оно занимает минут 20."	100.0	94.73684210526315	94.73684210526315	97.36842105263159	94.48621553884712	94.48621553884712	
RU_1_175_5_s12	The fact is that employment generally involves a power relationship: you have a boss, who tells you what to do, and if you refuse, you may be fired.	"Дело в том, что понятие ""работа"", как правило, включает в себя отношения между начальником и подчиненным: у вас есть начальник, который говорит что вы должны делать и если вы отказываетесь, вас просто могут уволить."	100.0	96.42857142857143	96.42857142857143	98.21428571428572	94.72789115646259	94.72789115646259	
RU_1_134_9_s1	The iPad is now 3 years old.	Вот уже 3 года как iPad появился на рынке продаж.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	94.3333333333333
RU_1_271_14_s11	"Settle in: Uncle Tim has to explain who everyone is, what their superpower is, how the ""time loop"" they're stuck in works, who the two types of villains are, and what their powers are."	Дядюшка Тим Бёртон должен был в фильме рассказать и показать, кто есть кто, в чем их суперсила, что из себя представляет временная петля, в которой застряли главные герои, и как она работает, не забывая также уделить внимание злодеям и их способностям.	100.0	97.05882352941177	97.05882352941177	98.52941176470587	94.81792717086836	94.81792717086836	
RU_1_122_10_s5	Researchers questioned 1,068 adults about their levels of happiness and anxiety, their physical health and their eating and sleeping habits in an online survey.	Был проведен он-лайн опрос, в котором участвовало 1068 взрослых. В ходе опроса исследователи выясняли уровень счастья и тревоги людей, а также их физическое здоровье, режим питания и сна.	16.666666666666654	100.0	16.666666666666654	58.33333333333333	83.33333333333334	83.33333333333334	
RU_1_324_2_s3	The fear that automation might displace workers and potentially lead to lots of unemployment goes back at a minimum 200 years to the Luddite revolts in England.	Страх, что автоматизация вытеснит рабочую силу, берет свое начало как минимум 200 лет назад, когда в Англии бушевала технологическая безработица.	62.96296296296296	96.29629629629628	59.25925925925926	79.62962962962962	89.41798941798945	89.41798941798945	
RU_1_172_11_s3	They compete in the season-opening Calgary World Cup this weekend.	Они участвуют в соревнованиях в открывающем сезон Кубке мира Калгари в эти выходные.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	71.6666666666667
RU_1_174_2_s4	That may, however, be changing.	Однако, ситуация, похоже, меняется.	100.0	80.0	80.0	90.0	92.38095238095242	92.38095238095242	
RU_1_196_8_s20	One-way preprogrammed advertising laden television is not a sustainable business.	Телевидение, переполненное рекламой - не стабильный бизнес.	100.0	0.0	0.0	50.0	80.95238095238095	80.95238095238095	64.6666666666667
RU_1_325_18_s20	Eruptions may have even played a role in the fall of the Ptolemaic dynasty in 30 BC, they say, when a Roman invasion swept through the country.	Также, ученые утверждают, что, возможно, извержения вулканов могли сыграть роль в падении династии Птолемеев в 30 году до н.э.  -  во время вторжения римских завоевателей.	100.0	96.29629629629628	96.29629629629628	98.14814814814815	94.70899470899471	94.70899470899471	95.0
RU_1_325_14_s18	By tracking records of priestly decrees, revolts and land sales during these times, the researchers found a marked increase during years when the floods failed to deliver.	Ученые, отслеживая архивы записей об указах священников, о восстаниях, а также документы на продажу земли в течение правления династии Птолемеев, обнаружили заметное увеличение извержений вулканов в те годы, когда не было наводнений.	25.92592592592593	92.5925925925926	18.51851851851852	59.25925925925926	83.59788359788361	83.59788359788361	
RU_1_329_11_s19	"Had this been rejected at the outset for making no human sense, other explanations for their ""inertia"" may have been sought: maybe they weren't voting because nothing on offer inspired them."	Если бы это бессмысленное мнение было опровергнуто в самом начале, то наверное, можно было бы как-нибудь объяснить такое поведение молодежи: может они не голосовали, потому что кандидаты не предлагали что-то стоящее?	100.0	100.0	103.22580645161293	101.61290322580645	95.6989247311828	95.6989247311828	
RU_1_271_4_s6	"""Miss Peregrine's etc., etc."" isn't just an explosion at the imagination well."	"""Мисс Перегрин и т.д."" это не просто взрыв воображения."	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	89.3333333333333
RU_1_364_16_s46	I'm not talking carnal love but love advocated by that Middle-Eastern fanatic Jesus.	И я не говорю о плотских утехах, а о той возвышенной любви, которую проповедовал Иисус.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	83.3333333333333
RU_1_146_1_s14	There are millions of other Solar Systems.	Насчитывают миллионы солнечных систем.	-57.14285714285714	100.0	-57.14285714285714	21.42857142857143	72.78911564625852	72.78911564625852	
RU_1_238_10_s21	Economic life is still another area of significant inequality.	Экономическая жизнь - еще одна сфера, где существует ярко выраженное неравенство.	100.0	88.88888888888891	88.88888888888891	94.44444444444444	93.65079365079364	93.65079365079364	88.3333333333333
RU_1_265_12_s9	"Polls suggest that few Brexiteers regret their vote: indeed, many of them now argue that the pre-referendum doom-mongering was overblown, and some even detect the beginning of a ""Brexit boom""."	Опросы показывают, что лишь немногие сторонники выхода Британии из ЕС сожалеют о своем голосе. Более того, многие из них в настоящее время утверждают, негативные последствия Брекзита, о которых говорили аналитики, были сильно преувеличены, а некоторые даже видят начало экономического подъема.	96.66666666666669	93.33333333333331	90.0	95.0	93.8095238095238	93.8095238095238	
RU_1_122_19_s5	Researchers questioned 1,068 adults about their levels of happiness and anxiety, their physical health and their eating and sleeping habits in an online survey.	Для участия в данном исследовании был проведен онлайн опрос в котором  1068 человек ответили каков их режим сна и питания, оценили свое физическое состояние и насколько считают себя счастливыми или обеспокоенными.	-66.66666666666669	95.83333333333331	-70.83333333333331	14.583333333333321	70.83333333333334	70.83333333333334	
RU_1_324_13_s23	But there is one particular class of worker for whom the story has been quite different.	Но есть один определённый класс рабочих, для которых всё повернулось в противоположную сторону.	100.0	93.75	93.75	96.875	94.34523809523807	94.34523809523807	
RU_1_238_6_s14	However, the majority held portfolios related to social sectors, such as the family.	Однако большинство женщин, главным образом, было занято в социальной сфере и занималось вопросами детей, семей и т. д.	23.076923076923066	100.0	23.076923076923066	61.53846153846153	84.24908424908426	84.24908424908426	
RU_1_196_11_s1	Adam Hartung, December 10, 2012.	Адам Хартунг, 10 декабря, 2012	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	100.0
RU_1_377_15_s12	Firstly, because they hold back innovation.	Во-первых, эта монополия тормозит внедрение новых технологий.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	12345.0
RU_1_188_4_s13	That equals the number of people living in Germany and Spain together.	Среди стран Евросоюза уровень бедности и социальной отчужденности увеличился более чем на треть за период с 2011 по 2012 год. За период с 2008 г.	-66.66666666666669	100.0	-66.66666666666669	16.666666666666654	71.42857142857143	71.42857142857143	
RU_1_240_7_s12	As more and more excuses are found wanting, we have to stop and ask ourselves why we repeatedly get into these situations of failure, excuse and denial.	Можно находить все больше и больше оправданий, но необходимо остановиться и спросить самих себя, отчего мы постоянно терпим неудачи, вынуждены оправдываться и отрицать очевидное?	100.0	100.0	103.70370370370372	101.85185185185185	95.7671957671958	95.7671957671958	
RU_1_170_9_s13	And when those same students aren't able to keep up in their classes, parents increasingly are turning to private math tutors - who get hourly fees that rival those of doctors - to get students to understand what they couldn't grasp in class.	И когда эти же школьники отстают от одноклассников, родители, чтобы подтянуть их успеваемость, начинают все чаще обращаются к репетиторам по математике, чья почасовая оплата сравнима с зарплатой платных стоматологов.	100.0	90.69767441860463	90.69767441860463	95.34883720930232	93.90919158361021	93.90919158361021	
RU_1_245_23_s1	September 3, 2015. By Christian Jarrett	3 сентября, 2015; Автор: Кристиан Джарретт	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	91.3333333333333
RU_1_175_5_s8	Yet the continuing weakness of the labor market takes a toll on them, too.	Тем не менее, сохранившаяся нестабильность рынка труда отрицательно сказывается и на них.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	12345.0
RU_1_172_2_s7	"""If you make a mistake you're not losing a couple of hundredths of a second, like on other tracks, you're talking tenths of a second - which in bobsleigh is catastrophic."""	"""Если ты ошибёшься, то теряешь не пару сотых секунды, как на других трассах; можно потерять до нескольких десятых, что в бобслее считается катастрофической разницей""."	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	12345.0
RU_1_130_11_s13	The Cold War officially ended.	Вместе с этими событиями официально закончилась и Холодная война.	100.0	80.0	80.0	90.0	92.38095238095242	92.38095238095242	
RU_1_268_5_s6	She believed it.	Она была в этом абсолютно уверена.	100.0	100.0	100.0	100.0	95.23809523809523	95.23809523809523	12345.0
RU_1_196_7_s0	The Day TV Died - Winners and Losers (Comcast, Disney, CBS)	Современное телевидение исчезнет окончательно. Победители и проигравшие.	9.090909090909092	100.0	9.090909090909092	54.54545454545455	82.25108225108227	82.25108225108227	96.0
RU_1_325_15_s5	To support a population that numbered in the millions, large-scale agriculture was vital, and for that you need water, and therefore, the Nile.	Чтобы поддерживать жизнеспособность населения, которое исчислялось миллионами, требовалось масштабное возделывание земли, а для этого нужна была вода, которую мог дать только Нил.	100.0	91.30434782608695	91.30434782608695	95.65217391304348	93.99585921325054	93.99585921325054	
RU_1_364_2_s33	There's a minority who hate hate - and to make things even more confusing, some of them are religious!	Существуют меньшинства, которые ненавидят ненависть, а некоторые из них религиозны!	100.0	94.73684210526315	94.73684210526315	97.36842105263159	94.48621553884712	94.48621553884712	85.0
RU_1_175_5_s25	In fact, it's possible (although by no means certain) that corporate interests are actually doing better in a somewhat depressed economy than they would if we had full employment.	В действительности, возможно (хотя нет никакой уверенности), что корпоративные интересы преобладают во время спада экономики, чем во время полной занятости.	31.034482758620683	100.0	31.034482758620683	65.51724137931035	85.38587848932676	85.38587848932676	
